pc,tool_1,version_1,contract,type,property
1427.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
445.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
700.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
973.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
1013.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
683.0,securify,0,0x7d3ae940eb73dc9131758ad2e326c7d863b0916a,Violation,RestrictedWrite
694.0,securify,0,0x7d3ae940eb73dc9131758ad2e326c7d863b0916a,Violation,RestrictedWrite
1086.0,securify,0,0x6cafdc06177f6f4b4b4638c987397b07cd948aed,Safety,TimestampDepend
1172.0,securify,0,0x6cafdc06177f6f4b4b4638c987397b07cd948aed,Safety,TimestampDepend
1322.0,securify,0,0x6cafdc06177f6f4b4b4638c987397b07cd948aed,Safety,TimestampDepend
1408.0,securify,0,0x6cafdc06177f6f4b4b4638c987397b07cd948aed,Safety,TimestampDepend
837.0,securify,0,0xca7c390f8f843a8c3036841fde755e5d0acb97da,Violation,RestrictedWrite
857.0,securify,0,0xca7c390f8f843a8c3036841fde755e5d0acb97da,Violation,RestrictedWrite
869.0,securify,0,0xca7c390f8f843a8c3036841fde755e5d0acb97da,Violation,RestrictedWrite
886.0,securify,0,0xca7c390f8f843a8c3036841fde755e5d0acb97da,Violation,RestrictedWrite
1522.0,securify,0,0x8b807cf49ca593c4678811211df2992e64f2f3ef,Violation,RestrictedWrite
451.0,securify,0,0xde5ebd0b8879b0a42b23b37e4d76a5e21a0bef4b,Safety,TimestampDepend
699.0,securify,0,0xde5ebd0b8879b0a42b23b37e4d76a5e21a0bef4b,Safety,TimestampDepend
816.0,securify,0,0xde5ebd0b8879b0a42b23b37e4d76a5e21a0bef4b,Safety,TimestampDepend
240.0,securify,0,0x788c964f356086b9578b8b4f0fffe13a96c0c7b8,Safety,TimestampDepend
290.0,securify,0,0x788c964f356086b9578b8b4f0fffe13a96c0c7b8,Safety,TimestampDepend
492.0,securify,0,0x788c964f356086b9578b8b4f0fffe13a96c0c7b8,Safety,TimestampDepend
539.0,securify,0,0x788c964f356086b9578b8b4f0fffe13a96c0c7b8,Safety,TimestampDepend
248.0,securify,0,0x826a490c2d5d7ccb5f0223b042b39a9dc3cfdfe6,Safety,TimestampDepend
298.0,securify,0,0x826a490c2d5d7ccb5f0223b042b39a9dc3cfdfe6,Safety,TimestampDepend
500.0,securify,0,0x826a490c2d5d7ccb5f0223b042b39a9dc3cfdfe6,Safety,TimestampDepend
547.0,securify,0,0x826a490c2d5d7ccb5f0223b042b39a9dc3cfdfe6,Safety,TimestampDepend
1117.0,securify,0,0xab7c49a95ba2f8c1ad95d18c8541cba650870618,Safety,TimestampDepend
369.0,securify,0,0xab7c49a95ba2f8c1ad95d18c8541cba650870618,Violation,RestrictedWrite
914.0,securify,0,0xD361e374bE9e3907FCEAC60c6EA5CbDcE89fC9ae,Violation,RestrictedWrite
543.0,securify,0,0xD361e374bE9e3907FCEAC60c6EA5CbDcE89fC9ae,Violation,RestrictedWrite
558.0,securify,0,0xD361e374bE9e3907FCEAC60c6EA5CbDcE89fC9ae,Violation,RestrictedWrite
1225.0,securify,0,0x022de2e28a61f9d197f8966dd0fc8f7ddf70f2dc,Violation,RestrictedWrite
240.0,securify,0,0x1cb0c1cba5193ec5e0303d46a83a7109629046b6,Safety,TimestampDepend
290.0,securify,0,0x1cb0c1cba5193ec5e0303d46a83a7109629046b6,Safety,TimestampDepend
492.0,securify,0,0x1cb0c1cba5193ec5e0303d46a83a7109629046b6,Safety,TimestampDepend
539.0,securify,0,0x1cb0c1cba5193ec5e0303d46a83a7109629046b6,Safety,TimestampDepend
240.0,securify,0,0x1c3e274a4ecf4fc0afdefbe53bd1d36f63c7124a,Safety,TimestampDepend
290.0,securify,0,0x1c3e274a4ecf4fc0afdefbe53bd1d36f63c7124a,Safety,TimestampDepend
492.0,securify,0,0x1c3e274a4ecf4fc0afdefbe53bd1d36f63c7124a,Safety,TimestampDepend
539.0,securify,0,0x1c3e274a4ecf4fc0afdefbe53bd1d36f63c7124a,Safety,TimestampDepend
744.0,securify,0,0x1492cdd605d91658f228eab14d8444b60e6da8df,Violation,RestrictedWrite
766.0,securify,0,0x1492cdd605d91658f228eab14d8444b60e6da8df,Violation,RestrictedWrite
802.0,securify,0,0x1492cdd605d91658f228eab14d8444b60e6da8df,Violation,RestrictedWrite
818.0,securify,0,0x1492cdd605d91658f228eab14d8444b60e6da8df,Violation,RestrictedWrite
835.0,securify,0,0x1492cdd605d91658f228eab14d8444b60e6da8df,Violation,RestrictedWrite
798.0,securify,0,0xfe9c69945687539fabbf531133838d9cce522a76,Violation,RestrictedWrite
815.0,securify,0,0xfe9c69945687539fabbf531133838d9cce522a76,Violation,RestrictedWrite
823.0,securify,0,0xfe9c69945687539fabbf531133838d9cce522a76,Violation,RestrictedWrite
840.0,securify,0,0xfe9c69945687539fabbf531133838d9cce522a76,Violation,RestrictedWrite
248.0,securify,0,0xa0c1b6f1d8bc69bcffca759d59354c2cc4fb9db6,Safety,TimestampDepend
298.0,securify,0,0xa0c1b6f1d8bc69bcffca759d59354c2cc4fb9db6,Safety,TimestampDepend
500.0,securify,0,0xa0c1b6f1d8bc69bcffca759d59354c2cc4fb9db6,Safety,TimestampDepend
547.0,securify,0,0xa0c1b6f1d8bc69bcffca759d59354c2cc4fb9db6,Safety,TimestampDepend
505.0,securify,0,0x86ca39d10dacdf1cfe490eb984bf0e7c17d1ed37,Violation,RestrictedWrite
593.0,securify,0,0x86ca39d10dacdf1cfe490eb984bf0e7c17d1ed37,Violation,RestrictedWrite
